,Artist,Joined,Subscribers,Total Views,Date,Title,Category,Views,Likes,Dislikes,URL
383,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-11,Trump's G7 Disaster - Uncensored | The Daily Show,Comedy,2187859,29736,1237,https://www.youtube.com/watch?v=cSmusC3VnHQ
385,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-11,Verified Survivor - Kirsten Gillibrand | The Daily Show,Comedy,116231,2327,68,https://www.youtube.com/watch?v=avOGO-am4oc
386,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-11,Verified Survivor - Pres. Vicente Fox | The Daily Show,Comedy,111870,2760,55,https://www.youtube.com/watch?v=QR19vWT0wRw
387,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-11,Regina King - “Seven Seconds” and the Push Toward Diversity in Television | The Daily Show,Comedy,121802,2313,76,https://www.youtube.com/watch?v=EKG50Q2V6PA
388,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-11,Everything Is Stupid - Adventure Playgrounds | The Daily Show,Comedy,514158,9585,300,https://www.youtube.com/watch?v=VrDTzdGKHAs
384,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-11,Verified Survivor - Kathy Griffin | The Daily Show,Comedy,154652,2285,271,https://www.youtube.com/watch?v=UMmaGypCqjA
389,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-10,Secession vs. a Two-State Solution in California | The Daily Show,Comedy,257649,4592,161,https://www.youtube.com/watch?v=cAEBSvU8mvk
390,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-10,Brian Tyree Henry - Anarchy and Infectious Chemistry in “Hotel Artemis” | The Daily Show,Comedy,57420,1231,35,https://www.youtube.com/watch?v=4zcsyW1Iajw
392,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-09,In Other News: Airplane Bathrooms Get Squeezed | The Daily Show,Comedy,375629,6957,119,https://www.youtube.com/watch?v=WV8JBiOL0Q0
391,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-09,Chimamanda Ngozi Adichie - “Dear Ijeawele” & Raising a Child to Be a Feminist | The Daily Show,Comedy,743073,21293,428,https://www.youtube.com/watch?v=czogWQ34X1Y
393,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-08,Trump Changes His Tune on Celebrating Ramadan | The Daily Show,Comedy,675380,14026,287,https://www.youtube.com/watch?v=jxPne0xdpII
394,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-08,Team Trump’s Above-the-Law Legal Arguments | The Daily Show,Comedy,1309590,15926,403,https://www.youtube.com/watch?v=CCkDxgJyjXc
395,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-07,Are We in an Alternate Universe? - Between the Scenes | The Daily Show,Comedy,391995,7535,77,https://www.youtube.com/watch?v=jXPUOlyDAGw
396,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-07,Scott Pruitt's Spending Gets Weirder - Between the Scenes | The Daily Show,Comedy,295345,6453,50,https://www.youtube.com/watch?v=roLModquOAs
397,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-07,Scott Pruitt's Petty Side Hustles | The Daily Show,Comedy,1311895,14971,337,https://www.youtube.com/watch?v=UXOesknCZOs
398,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-07,What If Facebook Were a Real Place? | The Daily Show,Comedy,143079,4779,51,https://www.youtube.com/watch?v=bbNkuETJTK8
399,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-06,Facebook Cashes in on Conflict | The Daily Show,Comedy,996830,28754,388,https://www.youtube.com/watch?v=XxVFssljoLY
400,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-05,Trump Gets Snubbed by the Philadelphia Eagles | The Daily Show,Comedy,1687561,24129,633,https://www.youtube.com/watch?v=elr-tOT87Hw
401,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-04,North Korea Gets Back on Trump's Good Side | The Daily Show,Comedy,933129,13495,355,https://www.youtube.com/watch?v=6EEvuMoGmOA
404,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-04,Tarana Burke on What Me Too Is Really About - Extended Interview | The Daily Show,Comedy,155660,4378,146,https://www.youtube.com/watch?v=GfJ3bIAQOKg
402,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-04,The Daily Show LIVE: A Conversation with Trevor Noah and the World’s Fakest News Team,Comedy,698021,7203,233,https://www.youtube.com/watch?v=rD7alNiKEjw
403,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-04,Cynthia Nixon Is Fighting for Progressive Change in New York - Extended Interview | The Daily Show,Comedy,192248,4504,163,https://www.youtube.com/watch?v=_v_awiZgE_I
405,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-03,North Korea's Burger Joint Offer & Puerto Rico's Post-Hurricane Death Toll | The Daily Show,Comedy,351058,7411,105,https://www.youtube.com/watch?v=MuHwddQy9RA
406,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-03,A Televangelist Begs for a Private Jet | The Daily Show,Comedy,1510485,26503,740,https://www.youtube.com/watch?v=PhSn3tDIYZc
407,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-02,What Everyone Got Wrong About #WhereAreTheChildren | The Daily Show,Comedy,532866,12789,237,https://www.youtube.com/watch?v=z3zyBV_AHWk
408,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-02,"Trump’s Off-The-Cuff Rally In Nashville & The ""Spygate"" Gambit | The Daily Show",Comedy,897908,13266,326,https://www.youtube.com/watch?v=w5zvsnlyBeU
409,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-01,Where is Melania? - Between the Scenes | The Daily Show,Comedy,542013,10810,115,https://www.youtube.com/watch?v=PH9fUt6VZQQ
410,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-06-01,A Mali Migrant Rescues a Child in France | The Daily Show,Comedy,434173,12637,245,https://www.youtube.com/watch?v=rrRtG37h4GU
411,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-31,Kim Kardashian Goes to the White House & Trump Pardons Dinesh D'Souza | The Daily Show,Comedy,1582535,18651,758,https://www.youtube.com/watch?v=egKcskPZLUU
412,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-30,France's Migrant Hero - Between the Scenes | The Daily Show,Comedy,702788,17924,733,https://www.youtube.com/watch?v=irHqI9fUc4I
413,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-30,Pusha T & Drake Take Rap Beef to a New Level - Between the Scenes | The Daily Show,Comedy,686525,13852,211,https://www.youtube.com/watch?v=NQHKGy4OLqU
414,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-30,Even the Anti-PC Brigade Condemns Roseanne Barr | The Daily Show,Comedy,1446313,23963,788,https://www.youtube.com/watch?v=dxVznIOyA1I
415,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-29,Starbucks Shuts Down for Racial Bias Training | The Daily Show,Comedy,753647,16268,1168,https://www.youtube.com/watch?v=3V_rqb6Nuc4
416,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-25,"David Chang - Starting a Conversation About Our Food on ""Ugly Delicious"" | The Daily Show",Comedy,185372,2763,141,https://www.youtube.com/watch?v=rWwGBZfOkC8
417,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-25,"Ludacris - Giving Contestants a Season of Hell on ""Fear Factor"" | The Daily Show",Comedy,343225,4839,128,https://www.youtube.com/watch?v=Om3vRIH7GQQ
419,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-24,Jodi Kantor - How the Harvey Weinstein Scandal Changed the Conversation | The Daily Show,Comedy,151519,2492,74,https://www.youtube.com/watch?v=y_EkWxO4wg4
418,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-24,"Jason Mitchell - Finding Emotion and Authenticity in ""The Chi"" | The Daily Show",Comedy,109561,1786,53,https://www.youtube.com/watch?v=WMyMnB4gOrs
420,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-23,"Gayle King - Reflecting On Life With ""Note To Self"" | The Daily Show",Comedy,100851,1360,68,https://www.youtube.com/watch?v=EuHYmmd3-eA
421,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-23,Hawaii's Slow-Moving Natural Disaster & Google Home's Etiquette Lesson | The Daily Show,Comedy,771518,11488,508,https://www.youtube.com/watch?v=8rbE3RssSEY
422,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-22,Armored Car Cash Grab & Facebook's Post-Scandal PR Push | The Daily Show,Comedy,613180,11075,142,https://www.youtube.com/watch?v=in8DeVJjZxM
423,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-22,"Michael C. Hall - Moving From ""Dexter"" To ""Safe"" | The Daily Show",Comedy,256880,4450,74,https://www.youtube.com/watch?v=MmGXwTy5L0o
424,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-21,Justin Trudeau is the Hunk Next Door - Between the Scenes | The Daily Show,Comedy,436451,7282,105,https://www.youtube.com/watch?v=Ueuf1Vx52u4
425,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-21,Trevor Chats with a French Audience Member | The Daily Show,Comedy,2647740,71699,1306,https://www.youtube.com/watch?v=OU21H6-Y6Y8
426,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-21,"Ashley Graham - Empowering Women on ""America's Next Top Model"" | The Daily Show",Comedy,285152,5590,239,https://www.youtube.com/watch?v=GkRsPjPOm8E
427,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-21,Trump's Nighttime Chats with Sean Hannity | The Daily Show,Comedy,300981,5430,83,https://www.youtube.com/watch?v=yD87uewhqOA
428,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-20,"Terry Crews - The Resurrection of ""Brooklyn Nine-Nine"" & Redefining Masculinity | The Daily Show",Comedy,870225,24169,489,https://www.youtube.com/watch?v=o7f1HVFpRPI
429,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-20,The Ultimate Punishment for R. Kelly | The Daily Show,Comedy,315437,5433,77,https://www.youtube.com/watch?v=38sUfSjFOVo
430,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-19,"Dan Harris - Achieving Mindfulness with ""Meditation for Fidgety Skeptics"" | The Daily Show",Comedy,135384,2332,67,https://www.youtube.com/watch?v=GueHP57QJwI
431,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-19,The U.S.-North Korea Summit Might Not Happen | The Daily Show,Comedy,819926,12033,230,https://www.youtube.com/watch?v=ubW10K6qfl8
432,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-18,"""Pawfficer Donut"" Becomes Michigan's First Police Cat | The Daily Show",Comedy,370363,6206,199,https://www.youtube.com/watch?v=CNgiP9mWOOc
433,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-17,Backlash Over Trump's Jerusalem Embassy Move | The Daily Show,Comedy,1013708,14770,633,https://www.youtube.com/watch?v=5nDkgRE-QeI
434,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-16,Fraudulent For-Profit Schools Make a Comeback Under Betsy DeVos | The Daily Show,Comedy,1413327,21268,390,https://www.youtube.com/watch?v=swKA0hAMufU
436,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-15,Trevor’s Solution to Unnecessary 9-1-1 Calls - Between the Scenes | The Daily Show,Comedy,521074,11783,246,https://www.youtube.com/watch?v=_vAxRXXdmG0
435,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-15,The Trump Administration Is Plagued by Professional Leakers | The Daily Show,Comedy,1784558,20343,611,https://www.youtube.com/watch?v=ypzDLr8PwCw
437,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-14,John Kelly's Anti-Immigration Rhetoric is Nothing New | The Daily Show,Comedy,903934,17434,356,https://www.youtube.com/watch?v=J3AoKXiiLag
438,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-14,"Joaquin Castro - Russian Interference, DACA and Bridging Partisan Divides | The Daily Show",Comedy,282707,4043,138,https://www.youtube.com/watch?v=wORuoi3AV7Q
439,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-13,"Diane Guerrero - ""Superior Donuts"" and ""In the Country We Love"" | The Daily Show",Comedy,235485,3425,92,https://www.youtube.com/watch?v=eOpLuHjeof4
441,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-13,Refugees Ditch America for Canada | The Daily Show,Comedy,681029,12191,464,https://www.youtube.com/watch?v=5RuR-ms6Y5I
440,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-13,Police Called on Sleeping Black Student & Trump Meets Hostages from North Korea | The Daily Show,Comedy,761702,14966,488,https://www.youtube.com/watch?v=Z_x0zaX4Z_0
442,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-12,Cops Just Wanna Use Guns | The Daily Show,Comedy,877443,21260,595,https://www.youtube.com/watch?v=Peg0Aw3c6ZE
443,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-12,"Jon Meacham - Hope for ""The Soul of America"" in the Tragic Trump Era | The Daily Show",Comedy,171066,3267,76,https://www.youtube.com/watch?v=42o8hwiLaVM
444,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-11,Ronan Farrow – “War on Peace” and the Decline of American Diplomacy | The Daily Show,Comedy,302492,4736,98,https://www.youtube.com/watch?v=xHZy5uZg_tk
445,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-11,Trump Pulls Out of the Iran Nuclear Deal | The Daily Show,Comedy,1299633,17572,864,https://www.youtube.com/watch?v=3yKIcyxMLiU
446,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-10,Michael Cohen’s Secret Side Hustle | The Daily Show,Comedy,907480,15633,218,https://www.youtube.com/watch?v=Wd_-2qU2pUU
447,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-10,Rudy Giuliani's Catastrophic Media Blitz | The Daily Show,Comedy,918106,14805,235,https://www.youtube.com/watch?v=oDsYsiUJZP8
448,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-09,"Don Blankenship Takes on ""Cocaine Mitch"" McConnell | The Daily Show",Comedy,882316,13785,218,https://www.youtube.com/watch?v=YjeHPAUZidI
449,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-08,"Eric ""Champion of Women"" Schneiderman Falls to the Me Too Movement | The Daily Show",Comedy,1039114,13448,590,https://www.youtube.com/watch?v=3N_L9WdgSeQ
450,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-07,"Trevor and Michael Kosta Discuss the Trump-Giuliani ""Scumbag Defense"" | The Daily Show",Comedy,464710,7731,145,https://www.youtube.com/watch?v=l4P--Zp1g5g
451,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-07,Back in Black - The Primaries Are Working Their Stupid Magic | The Daily Show,Comedy,442215,8296,208,https://www.youtube.com/watch?v=BUAXK9gX_qk
452,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-06,"Michael Hayden - ""The Assault on Intelligence"" in Trump's Post-Truth America | The Daily Show",Comedy,488310,5828,275,https://www.youtube.com/watch?v=lY_-GF1ojss
453,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-06,"David Blaine - ""David Blaine Live"" & the Ice Pick Trick | The Daily Show",Comedy,3071969,31292,2937,https://www.youtube.com/watch?v=sw-l5SW5hik
455,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-05,David Blaine Guesses Trevor's Number - Between the Scenes | The Daily Show,Comedy,924331,12785,190,https://www.youtube.com/watch?v=gQJkXtvTYfE
456,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-05,Slavery Scenarios Infect U.S. Schools | The Daily Show,Comedy,1666269,30011,917,https://www.youtube.com/watch?v=H4MR9QR1eAI
454,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-05,"Antoinette Robertson - Love and Self-Discovery on ""Dear White People"" | The Daily Show",Comedy,173243,3030,147,https://www.youtube.com/watch?v=ibQHM2ikhsk
457,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-04,Thank Me Later - Gregory Watson's Fight for the 27th Amendment | The Daily Show,Comedy,222717,4582,89,https://www.youtube.com/watch?v=xl0yAbrs27c
458,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-03,Rudy Giuliani Fuels Trump's Stormy Daniels Scandal | The Daily Show,Comedy,1260739,21333,531,https://www.youtube.com/watch?v=hDAfY-NdQyA
459,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-03,Trump Takes Credit for the North & South Korean Peace Summit | The Daily Show,Comedy,1235790,17283,789,https://www.youtube.com/watch?v=iZAykpQWN_M
460,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-03,"Kevin Young - Highlighting the Joy and Pain of the Black Experience in ""Brown"" | The Daily Show",Comedy,85355,1501,73,https://www.youtube.com/watch?v=EBtfr2ZinWQ
461,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-02,Teachers Take to the Streets & Kanye West Says Slavery Was a Choice | The Daily Show,Comedy,1757657,30188,1152,https://www.youtube.com/watch?v=FN-FW_yk5ko
462,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-01,Robert Mueller Gives Trump the World's Easiest Open Book Test | The Daily Show,Comedy,1544505,23854,856,https://www.youtube.com/watch?v=3fzppEqL_34
463,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-05-01,"Joy Reid's Homophobia Gets ""Hacked"" - Between the Scenes | The Daily Show",Comedy,669134,12561,210,https://www.youtube.com/watch?v=fBfMUgrf2b8
466,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-04-30,"James Forman, Jr. - ""Locking Up Our Own"" and the Path to Criminal Justice Reform | The Daily Show",Comedy,140003,2547,85,https://www.youtube.com/watch?v=pCYGmblJDB8
464,The Daily Show with Trevor Noah,2016-05-26,4112972,1346060628,2018-04-30,"Michelle Wolf's ""Disgraceful"" Performance at the White House Correspondents' Dinner | The Daily Show",Comedy,2383498,36406,1868,https://www.youtube.com/watch?v=243wWj9haKQ
