,Artist,Joined,Subscribers,Total Views,Date,Title,Category,Views,Likes,Dislikes,URL
58,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-27,$1 Microphone vs $800 Microphone ASMR,Entertainment,671861,15980,739,https://www.youtube.com/watch?v=nd6Y1nAJLBc
59,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-26,99.99% OF YOU WILL FALL ASLEEP TO ASMR CARD MAGIC,Entertainment,773002,11536,944,https://www.youtube.com/watch?v=AbnkTyr6iIQ
60,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-24,ASMR Sleep & Relaxation Treatment ❤︎,Entertainment,141762,3584,130,https://www.youtube.com/watch?v=qHast3LhVWc
61,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-22,[ASMR] Most Requested Tapping Tingles,Entertainment,108540,3121,88,https://www.youtube.com/watch?v=ckTgxLLKKk4
62,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-20,dont close your eyes... | ASMR 100% Card Magic,Entertainment,184531,6377,153,https://www.youtube.com/watch?v=UxmpCPF3jxs
63,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-18,ASMR for People Who Don't Get Tingles,Entertainment,422744,8307,463,https://www.youtube.com/watch?v=U1GCnk8jjqo
64,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-16,Best ASMR video to Fall Asleep,Entertainment,236644,4857,321,https://www.youtube.com/watch?v=-Wv0lUGfusg
65,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-14,[ASMR] IMPERSONATIONS OF MALE ASMRTISTS #4,Entertainment,666397,22982,466,https://www.youtube.com/watch?v=6wPRNWMY_30
66,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-13,[ASMR] Dr Jojo Check-Up Consultation Roleplay,Entertainment,113138,3207,83,https://www.youtube.com/watch?v=9q2CWj5orXU
67,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-11,21 Words to Trigger ASMR,Entertainment,131622,4037,130,https://www.youtube.com/watch?v=WHVu51dJxvA
68,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-10,99.99% OF YOU WLL SLEEP TO 2 HOURS OF ASMR CARD MAGIC,Entertainment,346563,9421,361,https://www.youtube.com/watch?v=wfAKzNJB_pc
69,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-08,ASMR - INTENSE & NEW trigger sound assortment,Entertainment,132997,3498,100,https://www.youtube.com/watch?v=PKzRAwDFE7o
70,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-06,[ASMR] MOUTH SOUNDS & CHILL,Entertainment,129640,3244,161,https://www.youtube.com/watch?v=jgRE3_a8stM
71,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-04,99.99% OF YOU WILL FALL ASLEEP TO ASMR CARD MAGIC,Entertainment,458524,9579,493,https://www.youtube.com/watch?v=AeOdN0la4jA
72,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-03,ASMR Sleep for the Sleepless,Entertainment,282773,5451,312,https://www.youtube.com/watch?v=ARur30-g6TU
73,Jojo's ASMR,2015-01-19,506556,108867866,2018-08-01,[ASMR] good sounds,Entertainment,128462,3386,122,https://www.youtube.com/watch?v=qPCS-qDTyRo
74,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-31,ASMR TINGLE TNT,Entertainment,108991,3210,121,https://www.youtube.com/watch?v=oFzJ8XVBN9g
75,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-29,THE $2 ASMR,Entertainment,135545,5266,133,https://www.youtube.com/watch?v=qqn8rvLUfxQ
76,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-28,✷WARNING✷ INTENSE RELAXATION - ASMR - Virtual Spa & Facial Treatment Roleplay,Entertainment,145494,3814,127,https://www.youtube.com/watch?v=GyztQ5L-2R0
77,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-26,ASMR for People Who Don't Get Tingles,Entertainment,228389,4789,196,https://www.youtube.com/watch?v=45rYuB52bMI
78,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-24,intense ASMR mouth sounds,Entertainment,318237,7393,417,https://www.youtube.com/watch?v=qPVbZoq_oTc
79,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-23,ASMR good sounds with 3 microphones,Entertainment,113955,3582,129,https://www.youtube.com/watch?v=VOqLJrbdLbI
80,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-21,[ASMR] GUARANTEED! 20 POWERFUL Triggers for Sleep,Entertainment,172561,3548,153,https://www.youtube.com/watch?v=QbFZtpAbzeA
81,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-19,99.99% OF YOU WILL FALL ASLEEP TO ASMR CARD MAGIC,Entertainment,170986,6668,155,https://www.youtube.com/watch?v=I9xoOc8MVUI
82,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-18,"[ASMR] 6 POUND NUTELLA (16,230 Calories)",Entertainment,159946,6269,368,https://www.youtube.com/watch?v=THkVU6yVkCs
83,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-16,"[ASMR] Ultra RELAXING Red Triggers (Eating, Tapping & Scratching)",Entertainment,98313,3285,99,https://www.youtube.com/watch?v=3Pto9SrXljI
84,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-14,✷WARNING✷ INTENSE ASMR TINGLES | Testing New Mics!,Entertainment,181539,4831,211,https://www.youtube.com/watch?v=vW1ORJ_PEBc
85,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-12,"mfw I cant ASMR | BLOOPERS 400,000 SUBS",Entertainment,163267,13173,107,https://www.youtube.com/watch?v=G9b6gariPl4
86,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-11,[ASMR] Fall Asleep Within 30 Minutes (NEW Triggers),Entertainment,115621,3236,87,https://www.youtube.com/watch?v=SJt_vtNKWow
87,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-09,Try to RESIST My ASMR,Entertainment,127196,3571,143,https://www.youtube.com/watch?v=i2HuIRK0Gqo
88,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-07,ASMR with Flex Tape...,Entertainment,237345,10913,328,https://www.youtube.com/watch?v=qpacj_S1mr4
89,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-06,ASMR OVER 9000 TINGLES,Entertainment,167378,4687,217,https://www.youtube.com/watch?v=iqwxLKt5EgM
90,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-04,YOU will Fall Asleep in 30 Minutes to this BINAURAL & LAYERED ASMR Video,Entertainment,142507,4278,149,https://www.youtube.com/watch?v=q3DXh2kyRs8
91,Jojo's ASMR,2015-01-19,506556,108867866,2018-07-02,ASMR inaudible whispering,Entertainment,144162,3515,150,https://www.youtube.com/watch?v=EtufASiQQSU
92,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-30,▶[ASMR] PLASTIC SOUNDS,Entertainment,80689,2485,77,https://www.youtube.com/watch?v=sbzI85lDF8w
93,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-29,"[ASMR] How To Say ""Hello"" in 100 DIFFERENT LANGUAGES",Entertainment,109160,3706,138,https://www.youtube.com/watch?v=qIolSkIi_3M
94,Jojo's ASMR,2015-01-19,506556,108867866,2018-06-27,[ASMR] 100% ✸TINGLES✸ for Sleep & Relaxation,Entertainment,131357,3389,107,https://www.youtube.com/watch?v=pSDf9eGCvgc
